,Key,CN,outflow_rate,a_l,h_l,v_H
32,600,0.006557750253307195,0.004034443757690556,0.523266963745589,0.33825276020128425,0.0005640108842384725
33,600,9.145739817363723e-05,0.005613142455719462,0.5241530192506977,0.3987258187206602,0.0006842469858524139
34,600,0.00088815857756631,0.004240227158028177,0.47154293404929204,0.388471219783885,0.00035566188668130114
35,600,0.002503829066945889,-1.0772664698369694e-05,0.5546055446190018,0.30441307905940557,0.0012460880439374951
36,600,0.004137838193537672,0.005939768750995355,0.4948868850333998,0.38123181816426915,0.0015985110265080995
37,600,0.0017935634299531865,0.0023441164765956386,0.5673722149605708,0.3169777708355381,0.004840483618707566
38,600,0.005387372843758809,-0.005119181222381189,0.5573388819234918,0.2943839012223483,0.008149667005645298
39,800,0.0,0.0,0.0,0.0,0.0
40,800,-0.00017165634164371797,0.01998804279167257,0.5997735694647277,0.2982994357212895,0.00022601893484864243
41,800,-0.0007243730511588642,0.00906125832077103,0.6072815826498394,0.3264748607952703,0.0005335918710982735
42,800,0.0,0.0,0.0,0.0,0.0
43,800,-0.002324307892479115,0.004256068810174278,0.47904967692139133,0.4030251854391632,0.0003524399364901264
44,800,-0.0007617716203876283,0.004179755253528557,0.5361291559951935,0.38882617930808117,0.00026519351390596286
45,800,0.007502126648754335,0.002740721107173579,0.5816781260148604,0.29488240094051604,0.003943172511632324
46,800,0.009662832122553644,-0.0007269741317488459,0.5662347784237505,0.30054414705700894,0.00017067164331007552
47,800,-0.0007079983309199875,-0.0003945363690740524,0.5296812718338121,0.2939747985688026,0.0013475233286217008
48,800,0.0060694060652300074,0.004617000064489117,0.6064361841849412,0.2997052539909477,0.0028159333535361327
49,1000,0.005051665013625216,0.00010483068454323262,0.5448259779896926,0.38680018310210645,-0.0014324417551370156
50,1000,0.00040365249706250233,0.008069786749479823,0.5752633046766356,0.32735202044078887,0.0001545645169984734
51,1000,0.0031038303772524716,0.002184548894979788,0.6205875534201166,0.29816734927921884,-0.0009827607357944526
52,1000,0.0016514527166947236,-0.007963020844047859,0.5953394445588016,0.31800399975770904,0.0025238882131650734
53,1000,0.0015593367368625457,0.0022392757791420796,0.5167275542162415,0.38195092192716423,0.0008855338904960942
54,1000,0.00015881923462854854,-0.009666536676438613,0.5666466913477095,0.33491289344535025,-0.0005592730430766679
55,1000,0.005104230532911421,0.008427112508782012,0.5909800033329413,0.3502167452788148,0.001656101908731882
56,1000,0.011568135426188982,0.004748854879233948,0.5248560511454488,0.3303517493847182,0.002456004983419434
57,1000,0.004949024407842431,0.0056132681186357464,0.5330482596871969,0.3725224082590897,0.0007172555367398029
58,1200,0.00031423823645533746,0.021935391090035675,0.6539298466601224,0.26771579167591636,0.00048109719072734005
59,1200,0.0015417909559964776,0.002567578261745757,0.599415072297865,0.33587394941316956,0.000852726492004251
60,1200,0.005814883635530816,0.008717984276722468,0.5988376089429067,0.31245825688236634,0.0019646608733841467
61,1200,-0.0003396164451832386,-0.00030636207213650247,0.6139321092237999,0.3187772464432421,0.003481059266720604
62,1200,-0.0012209097608501807,0.00749161159387858,0.6056179251579186,0.3209957051060959,-0.0007722920970939257
63,1200,0.003229368444783612,0.009565843298495944,0.6671573404477744,0.2735531231519379,0.004166844670518238
64,1200,0.0002788564685557035,0.01120389599997512,0.6297493777095856,0.29953018811213106,0.0006006466066587675
65,1200,0.00013887160339201977,0.014939618173284009,0.6393760553597023,0.2973846322825643,0.00020714259655267055
66,1200,0.0003759196915901747,-0.0013992285316764062,0.591384270580929,0.3486972564733016,0.004189575463780754
67,1400,0.0007250100482974475,0.011671663817577163,0.6297078367143816,0.3093977900347384,0.0001576778818914057
68,1400,-0.0010793804056299173,0.016533388616896457,0.6264112694871264,0.2872953495560057,0.00032656343171301905
69,1400,0.0011649391281252633,0.022822701729266443,0.6609349857017246,0.265142834831607,0.00031308315503104114
70,1400,-0.00028871238700831715,0.019195340884760326,0.6484991100359268,0.26349306929928823,1.472979827508751e-05
71,1400,0.0009830315090769439,0.005235026704597091,0.642795811649868,0.3110339204079028,0.0015311266477304895
72,1400,0.0046923353778846886,-0.0018694766228687582,0.5667993069078945,0.2828062148987252,0.00273817671647128
73,1400,0.0022713558326419078,0.02084815787441162,0.6441772159369684,0.26464492780057697,0.0013766030214477209
74,1400,0.00016615301345853644,0.0057544377358225785,0.6414620622534573,0.29616464571634693,0.0005348187076162194
75,1400,0.0,0.0,0.0,0.0,0.0
76,1400,-0.000499846038971326,0.00014424046935312653,0.5968050620087181,0.3596366910271827,0.0008634246911621003
77,1600,-0.00018008621148933585,0.01692037737948137,0.6164559173315829,0.29607858173837415,0.0009411314250607447
78,1600,0.0009210888285168954,0.009157080010772806,0.5943760022128666,0.32758606310412036,0.00045503030092634817
79,1600,0.00041357496601054726,0.004202872287588038,0.6053226055757746,0.34502352645360235,-0.0008291643512803745
80,1600,0.002891274150496157,0.002628391912232372,0.638009717061458,0.304499399683817,0.0036379045112425123
81,1600,-0.0004078462629530818,0.016515422512219505,0.6145502205336139,0.3001651966928827,0.0001968656329867134
82,1600,-0.00026289296523203626,0.006178776389228842,0.6598901866184586,0.2665851256888372,0.0021133408077252326
83,1600,0.0005240378836214229,0.024660742429952552,0.6750830088784392,0.2639221915174436,-0.000803804977928251
84,1600,-0.00021706984406518414,0.009860812465614292,0.6680447129184763,0.2701066633808065,0.0007636700556859842
85,1600,0.00521831482727024,0.01071980021630207,0.6168683907484581,0.3070682061062417,0.0061109045905639705
86,1600,0.000957540746483467,-0.000599417694266458,0.6240547207552967,0.3325884323368696,0.003528083828987114
87,1800,-0.0002151300251292425,0.00959287464964862,0.6293640830637096,0.29089956274484363,-0.0001661482475912988
88,1800,0.0017458302445952048,0.004474864569099265,0.6120337428447727,0.3350385190753272,-0.00013741443882032
