,Key,lon,lat,minyr,maxyr,dGp,dTWS,dETland,dETlake,dQ,dQout,dWbal,diffTWS,pmean
0,0,99.5,42.5,2016,2009,0.043780196014645,20.592826859003935,-19.10826019205348,210.47447142047213,28.205126016604666,18.419319155770836,-5.691953550744927,-22.269340790938656,71.919235
1,0,246.5,32.5,2005,2010,0.035731753032913094,-6.7721214892613375,-34.678475585704575,125.68590635119517,33.050502374120086,3.7024023360854414,18.271775937549364,14.074857437156936,123.02776
2,0,6.5,19.5,2015,2002,0.04300189446221725,-6.491201602002093,-6.960589898998535,133.4650217939443,14.825934411376652,-3.2180023474777073,-6.760166753329315,-1.7150635356723996,94.08032
3,0,60.5,49.5,2016,2010,0.10928077644618228,-6.90986657396553,-13.29644582489425,322.6916370528229,17.971416893315535,2.344172933280362,-20.536755591377243,-20.999155029424315,199.29715
4,0,288.5,68.5,2008,2016,0.2063857156337492,29.673835468434845,-27.736663334675654,87.7681368542585,57.13812092724357,36.115260616715574,12.574665721883946,-19.929068833160045,183.8218
5,0,13.5,19.5,2008,2002,0.010854979113763763,-6.491933225147989,0.337558342765476,112.93303743776323,2.0199191136552535,-3.2614056493949874,-11.270965698342366,-8.335700613886793,19.233036
6,0,290.5,68.5,2008,2016,0.15094727847468792,25.720879639912027,1.9768708369508659,20.985246180850254,26.751371102107843,18.21993581666524,-5.699704021745333,-22.187648104061935,186.59633
7,0,45.5,26.5,2016,2008,0.031585843210001574,-13.120863684364224,-34.45406304288326,86.81887691278007,29.950852621934672,-4.999573331650339,22.826727580942986,27.32634357942713,40.725048
8,0,78.5,33.5,2016,2013,0.07352680774311526,-1.5201834987516918,-25.532233914894107,29.88526644171725,14.084401930188946,-0.08794726812305953,19.99926612749539,19.96094915532821,151.14792
9,0,24.5,15.5,2016,2009,0.03525892303436373,-2.0194148892200587,-17.39926049101979,112.86141384343591,36.92767536734689,-0.35812669329968116,4.409004225308422,4.73131824927782,199.06204
10,0,136.5,68.5,2008,2005,0.09844319027719683,-16.406532905783763,-30.29765129167731,86.09301364068142,6.391106854720193,-4.396697520306361,19.09826485536354,22.56129801821055,182.524
11,0,41.5,29.5,2014,2008,0.030195994742182597,-5.610881515204767,-20.64749617675983,195.8585663048102,20.66603105870701,1.7923369673358138,-1.1823458209637465,-2.7954490915659704,28.757198
12,0,77.5,45.5,2016,2014,0.1019508342310177,-9.027637517840276,-48.6424472074882,411.2270447282035,33.122006401587925,2.6506666024829144,2.3904510355914113,-3.106497564352935,191.77792
13,0,43.5,17.5,2010,2014,0.01586532124180462,6.628444866100523,-2.129642336328004,38.70484318532135,5.089339806219613,4.560030149968881,-2.40980699720933,-6.513834132181479,46.098515
14,0,289.5,-28.5,2006,2004,0.009043906461823292,-1.7665968091908724,-10.399989218083533,7.508406186821958,4.216801621247389,-0.36950282755574904,8.646090621026815,8.978643165827123,42.949516
15,0,291.5,-19.5,2004,2011,0.07431050562173136,-3.487690666115242,2.097767642473059,35.446778033894134,0.019707004275244383,-2.5203711270481364,-5.180629407783499,-2.849698458592897,85.49265
16,0,5.5,30.5,2009,2016,0.03239929147225917,-17.64205699629474,-51.901626870340976,-3.7904142162906282,15.537182766721362,-5.666313463198094,47.657136307741496,43.504341426421405,35.710808
17,0,42.5,13.5,2016,2013,0.08610960779672772,-10.58359818455159,-64.89198207456167,191.91502515360844,55.53422070311616,-4.004991804993935,39.61179205570096,43.26835559775684,130.98077
18,0,76.5,48.5,2016,2010,0.08497449784129685,-9.441854425730014,-20.508504393502108,164.0029171703602,24.20789903132852,-0.45845296709973127,2.103189966196396,3.848245269733411,180.6451
19,0,0.5,27.5,2006,2010,0.026977188771079907,-2.387317730365055,-4.570398402931062,-58.68756884628556,0.38627483286098807,-1.2782691118985952,10.109941891092035,11.260384091800958,18.648886
20,0,97.5,47.5,2016,2009,0.05126551172418714,3.9324608879605307,-7.663273718813798,58.354920194966326,15.432564979789948,1.8728948887158765,0.8741484698770137,-0.2129586451513319,180.38449
21,0,27.5,26.5,2005,2008,5.659582768136051e-05,-3.407424963912831,8.146915394036114e-05,35.43650760819719,0.00030702499492390664,-1.5140972559455008,-3.3923143180992383,-2.029626787747681,5.754815
22,0,9.5,30.5,2012,2010,0.02160198845458372,2.359073309991288,-32.606213595366114,96.27427305933361,30.415286106930647,11.487091106183072,18.56945272178507,8.231070726219755,32.69455
23,0,83.5,42.5,2005,2012,0.045157259791651194,-5.4559149914928184,3.2348519283334554,51.67200498990178,0.3880240525484755,-2.245736486809875,-7.853997293873022,-7.106120810215373,198.09872
24,0,252.5,69.5,2005,2009,0.12343990634985902,-8.899840006424824,-13.487838583372593,122.11717938291031,5.045712330539484,-2.3543100327418927,0.16275869215343164,-0.9391369126836082,155.83171
25,0,25.5,17.5,2016,2009,0.03474752865959341,-9.080093209637653,-18.32243593137622,244.07389877608512,43.70253449856793,-5.170829830758265,-7.400103966798042,-2.7463571191151175,113.43943
26,0,55.5,29.5,2003,2008,0.046059198016279335,-0.289926645488606,-7.1081499334851515,111.95817497071312,8.106152038849254,1.4019518450243993,-4.938671143466763,-6.200427803988191,133.38582
27,0,27.5,17.5,2016,2008,0.05398675388779173,-0.974466737893124,-25.190958935751325,351.8827143599274,49.47415718149287,-0.41323809461793815,-12.475086450029266,-12.103172164873001,59.22767
28,0,17.5,27.5,2012,2010,0.02951839442737736,-3.437984216699192,-1.7238175614419902,22.56600179122006,1.7075622957018515,-1.9410218309710388,-0.5110627103891829,1.2358569374853587,12.9792595
