"","basin_id","coef_P","se_P","pval_P","coef_T","se_T","pval_T","coef_Gp","se_Gp","pval_Gp","R2","model_pval"
"1",3403,0.00064388584441913,0.0042102012388782,0.880798065696642,0.123615204964252,0.422929376507695,0.774682568926499,-2.22305766454323,12.1434014939924,0.857569602227125,0.992682625515503,0.987186153325764
"2",3220,0.0167717921361956,0.0141804164165436,0.243122392184392,0.413276964034324,0.978364495757567,0.674732872941893,-31.9237334739043,37.2208934795792,0.3956125388077,0.923378112414457,0.51363561195141
"3",3426,0.00886851765274265,0.0118009445236768,0.455236044264356,0.0133310886278301,1.08667324880707,0.99025199342144,89.5155091234024,44.758635357248,0.0499625934875334,0.910349826009071,0.246155066251326
"4",3211,0.0238157047271309,0.00707921968984598,0.000929575234923972,0.57251901932626,0.312541886613713,0.06855294864398,-11.1114377472093,19.8564645719271,0.57642310041577,0.888325633703789,0.00109992459090227
"5",3244,0.0518519033604947,0.00959978759822262,1.83245961035435e-07,4.80699523519079,0.983639123288516,2.06898195514866e-06,110.10151045218,36.7466823170501,0.00307227446216109,0.789297096013198,3.10791982323837e-10
"6",3209,0.0321121445327123,0.00821627658304527,0.000126230100516616,3.80743876422243,0.879993992255427,2.36434983928237e-05,28.1011263265561,18.6714862775743,0.133855825432246,0.901586529581273,3.41760109905733e-06
"7",3420,-0.00793303634735611,0.0101795372304148,0.438184569277649,7.50824774718388,3.64433023496571,0.0427524968286432,22.6895024380718,36.8403896266745,0.5397857126858,0.977413913931395,0.118569336942055
"8",3404,0.00475624121903134,0.0103558747480559,0.646610019577378,-1.11677295877918,4.29965568221961,0.79537669558106,-131.746390298972,43.7434281038863,0.00298647340214884,0.789845054404497,0.018971684887431
"9",3217,0.003697569688823,0.00651039730091577,0.570744102213702,-1.77209434504068,0.863059342486271,0.0414238515095052,4.4540033702821,17.9766650437373,0.804584561184055,0.498045073328914,0.153896433348132
"10",5436,-0.000360281750369656,0.000565717269855005,0.53109894788079,0.371490898119024,0.526249623581672,0.487995107409966,3.41413084353499,6.19524778683895,0.587388890568429,0.982267341090381,0.691755427199637
"11",5406,-0.00120175287659295,0.000617697124824219,0.0579730904612272,-0.371069599187466,0.350456440371558,0.295333252014605,-23.2079595491426,6.15537549317643,0.000472761165614328,0.924920558170486,0.00226779914822505
"12",3401,0.0100585729635588,0.00549548209180628,0.0710694618552952,2.9469659908028,1.26474300607591,0.0224225596611857,-37.7401479520579,33.7265961989132,0.266617723943646,0.817262665611969,0.00923562298401987
"13",3210,0.00470960563996934,0.000580273504580869,1.55536233128264e-15,0.110418548140401,0.0772242781530606,0.153105855894873,9.78077218770372,2.68992428312821,0.000292374955944786,0.574854539995148,3.28863695284902e-15
"14",3408,0.000343003753542182,0.0034453629685808,0.921382501410767,1.27564586834512,0.860123184966463,0.148836014180491,4.0179473782582,22.0263627108322,0.856525968914477,0.853075985933125,0.540660629832074
"15",3419,0.00551237328646679,0.00534571988440166,0.321262464103052,-0.800597893617447,0.432318971134071,0.0868851400471777,46.9828948527505,22.3961461161014,0.0560346999611406,0.856611023334474,0.156684997026658
"16",3429,-0.00135187726924491,0.00464784107316518,0.775745920097517,-0.0667289529323275,0.236975194916285,0.782693214829498,-6.3190500134561,27.5733531769397,0.822300995616131,0.941924797045771,0.957968049149147
"17",5433,-0.000798323449122958,0.00226581789539963,0.726099154574789,-0.585631280951774,0.657281801641279,0.377288948942714,-21.1806289237142,17.2460946557317,0.225260900287248,0.800417364335055,0.48719080347084
"18",3422,0.000710053150597618,0.00539926904555147,0.897386051515435,0.18519903247425,0.418301983363484,0.665231187570303,6.42988322927731,31.8073357472102,0.842927887686287,0.965058961012414,0.973490210815577
"19",3232,0.00569082776274198,0.00113808632796471,6.84523384388556e-07,2.09913866181448,0.335926223742234,6.30290747891978e-10,9.21549863671744,7.10220842905654,0.194764147307684,0.694765332396153,2.64240174156501e-12
"20",3428,-0.00265957541529932,0.00135285805905817,0.0589501428061473,-0.628474628265028,0.604009203997725,0.306702862333036,-2.74831505140564,13.8264655277981,0.843828059480269,0.995122292278017,0.157199992978942
"21",3212,0.0124729921165372,0.00203401467997333,1.00665893529026e-09,0.696513634556255,0.453927208954861,0.125055634126919,46.2731592237175,11.193868249885,3.68762847119182e-05,0.568563088401248,1.52030085680576e-09
"22",5437,0.00030097873150356,0.000498949097414461,0.561250853522208,-0.0419183605393558,0.335376182521733,0.903279496117214,4.24236649473496,4.50221367587321,0.370650923377783,0.997026452138978,0.795139951285618
"23",3405,0.00161543779328575,0.00294611321208028,0.584780240347552,0.5997482013906,0.932478202275151,0.521692225020252,19.9940086143583,14.8315527548871,0.180909441986152,0.964053710340305,0.490301097219846
"24",3243,0.00631153946370727,0.000417457497519698,1.66971776013297e-49,-1.54599421647256,0.177122212198262,4.60461020454769e-18,4.75591557814405,5.86639716441551,0.417611694125479,0.824626326493905,9.56270926105041e-78
"25",5309,0.0123293095150247,0.000357772599034269,1.62874752623708e-234,-0.0904501324139416,0.0547014120516389,0.098284684320806,-7.78560111058503,2.83340027203967,0.00602051234015798,0.742720462604973,1.88910547996696e-286
"26",3423,0.00125120015676531,0.00973518938237193,0.898621928032288,-0.769848169754822,2.80122243422011,0.785398575569076,10.2556305358277,45.199979704053,0.822097569761527,0.968702919343017,0.980488964375085
"27",3238,0.0145395784843209,0.000273167006636474,0,-0.377089630642484,0.0985349968229158,0.000130263440236346,-46.1723477814268,3.34100618306117,3.56421067591436e-43,0.492147858956034,0
"28",1304,0.00178410641270415,0.000548945937272885,0.00134665448068494,0.00838132508347388,0.0541253556374189,0.877090253767996,8.03872829797367,2.73729556946391,0.00369220948409875,0.965354611019879,0.00113585384426131
"29",5302,0.00181554588206316,0.00139515727022445,0.197606183288703,0.00610763519446227,0.0430162695883686,0.887518489433821,-66.6349685422889,9.06656339313295,3.57497903005036e-10,0.924239623455831,4.99979701237917e-11
"30",3230,0.00468716724043862,0.000651366167248217,4.51309768751897e-12,-0.385058159312449,0.194443039841183,0.0485326368033289,5.93862500689663,7.36219203617017,0.420479736833437,0.967358400618223,8.96263861008958e-11
"31",1213,0.003692529649922,0.00102911312835495,0.000449529989817832,-0.318885127986771,0.128884920192285,0.0144608906748094,-0.0296666788900201,3.28154386176119,0.992798784649988,0.945216874007601,0.000299836767829254
"32",1305,0.00109163295342915,0.0010206831191496,0.286545646635025,0.496021592983989,0.162387015307456,0.00266505595260681,-18.3288463878717,7.06882622337937,0.0104521989441232,0.950548321045658,0.000638846790951791
"33",5904,0.00738091506896158,0.00138851289994929,1.57964981596314e-07,0.259261207134155,0.153581045674886,0.0919903214942724,-39.4915506698253,6.46449184094756,1.96610159175957e-09,0.830066327109623,7.03337194000304e-12
"34",5902,0.00517030457764032,0.000213378566228626,9.37642121519277e-124,-0.252953912503417,0.0241707808006826,2.07473973313308e-25,-26.6202017030982,2.11782684552725,8.84975118990431e-36,0.759790252978971,2.01670649372564e-217
"35",1234,0.00354813341408343,0.000235814598327671,4.4432320934227e-50,-0.51983832480613,0.0387647724719735,2.58775922859774e-40,-7.13980910786266,1.35567548729316,1.4476547881686e-07,0.758721435943994,1.87743011348009e-170
"36",1306,-0.000656772010410755,0.0013367658904125,0.624192107902011,-0.251229999397598,0.122235259792131,0.0422403622417764,-20.7495698194677,6.31353950264745,0.00136521625467898,0.958318426949122,0.00211863886627569
"37",5903,0.00107066901067461,0.00141334144085499,0.450127017218604,0.410277143334892,0.0888386773604642,9.35452038106796e-06,-5.22635987995225,6.55111278764412,0.426486161269674,0.967140635184,6.62819978256959e-05
"38",3248,0.0126431776410395,0.000399402316522806,2.81834798043905e-169,-0.964508853072888,0.246282118303166,9.39186446848824e-05,49.4685343742413,6.51911065948991,5.62900355869132e-14,0.87415001359896,7.05823098188727e-172
"39",3908,0.00878283922790162,0.000944460951484675,1.38587667006556e-19,-2.0157025585486,0.27875355466468,1.14348298454169e-12,2.8588810182168,9.38836928222948,0.760818169354068,0.872036339513493,5.67786975769576e-36
"40",3414,-0.00465268084965309,0.00918443011432007,0.620929521823188,2.13841474437301,1.86231498838858,0.271553736982396,-44.9603763192968,33.2827368217232,0.199784420778037,0.984662826119033,0.381117008855488
"41",5901,0.00608239495383153,0.000728880663029267,1.0820132347627e-15,-0.254020926663672,0.0716282238802911,0.000435315283993409,14.0874999467243,4.2727350295416,0.0010614971111242,0.934240581495495,1.00158157284763e-17
"42",3224,0.00569345257059606,0.000358182717023763,4.57742134830991e-45,-0.307118766600438,0.266537242643757,0.249858146509376,3.75845167520244,4.95717422435964,0.448756956648578,0.951058016355102,7.94752865151745e-46
"43",3412,0.0073457630973815,0.00352357286197858,0.0427966996361682,-0.406682000212685,0.245314721770278,0.104314613452166,11.2741280660122,5.76202993308121,0.0566141471664968,0.984468190968771,0.0711197498172314
"44",1324,0.000116268329115579,0.00078454529002552,0.882428900853976,0.0643086760088382,0.0818557042713133,0.433592352876652,-8.90950518102813,5.1118911198609,0.0838505153184514,0.979839037604254,0.196965583715329
"45",3409,0.00301554913491156,0.00266981398158815,0.264808131948062,-0.267343063527651,0.291270253283339,0.363700276904326,-1.78342895501436,7.47868067117179,0.812624982020959,0.98574112520613,0.521412606188955
"46",5308,0.000608891241427305,0.000338207068716968,0.0726088014144407,-0.104851451597718,0.017782083694443,8.29059193089334e-09,-14.4493045172405,3.06023611489737,3.31063817466305e-06,0.949655696939209,8.43695058748575e-13
"47",1312,-0.000673408617754002,0.00114348519716497,0.556892150552522,0.0209455017419804,0.153382149035241,0.891580942266112,-0.843718849288356,7.34593708592352,0.908728083589356,0.959918699191245,0.934062445754738
"48",1323,0,0,NA,0,0,NA,0,0,NA,1,NA
"49",1309,0.00490893599190588,0.000365242209617794,1.5203190001799e-39,0.0649523736707068,0.0682244214326467,0.341187878742972,-19.5345739348338,2.59507295419842,7.66791260431631e-14,0.78890786879122,1.03735106883308e-60
"50",1307,0.000343135593123905,0.000742556265172108,0.644494584020305,-0.271298692812719,0.110383378443296,0.0148017082211268,-0.99505456053697,4.22055820990739,0.813849107513972,0.963991232834604,0.110675884267601
"51",5411,0.00677127135238315,0.000448988369520909,1.76022796144293e-43,-0.445426179686933,0.06261246237032,3.40305158156728e-12,-16.431162676265,4.96933684999669,0.00100420167757516,0.966399268170339,9.32327376937919e-48
"52",5307,0.000766212800099246,0.000564273997086942,0.175393762729285,-0.0379799371391807,0.0254085958197971,0.135891932779828,-9.66735974214367,4.83052787096261,0.0461446408319694,0.91335426882091,0.00889654269687402
"53",3242,0.00668349967242446,0.00119661841424329,1.73174357797758e-07,-0.0202827851581791,0.589690033329529,0.972624542949553,-4.35151419632833,15.5068471951997,0.779534660184742,0.932304584463646,2.25685826395358e-07
"54",1913,0.0198886297605457,0.00134856443920745,8.50577782119318e-48,-0.0101493763585112,0.26605886645618,0.969572577297649,-48.4425649057965,8.38198365493452,8.15736268850274e-09,0.490890412154975,2.04366537613645e-91
"55",5301,0.00154570632291415,0.000490194867251712,0.00175263857469906,-0.0558915754617978,0.0356920765846182,0.118256599563863,-6.36495330994343,5.06732266821924,0.209915964550192,0.886381592063534,0.00121804723505516
"56",5405,0.00532636869827428,0.000331369022768505,9.11912280791124e-48,-0.291025467245882,0.116656251417783,0.0129042037201292,-10.2732840567219,5.45386684288077,0.0601487263807627,0.936744990542301,8.5619289536648e-50
"57",5306,0.000510192684787324,0.00115115151136926,0.658051202704438,-0.0424674884959778,0.130489394688427,0.745148695395228,-62.4370408326455,14.0961444503574,1.48375725463173e-05,0.781156080165452,6.67083774666935e-05
"58",3237,0.00489254848799323,0.00159704577053365,0.0024241091588774,-1.58814329936002,0.423978556156166,0.000222719205837161,-32.3458047832875,15.4012116461597,0.0367004465668247,0.879504789825763,3.31721846935918e-12
"59",5303,0.00616700983834985,0.00130542800681526,3.82090009300105e-06,-0.108060749217075,0.147613657706104,0.464809607478646,-47.8980792513404,12.9688006319436,0.000270775503305142,0.838200688731133,4.96203464933316e-09
"60",3913,0.00273515621897338,0.00244909926699058,0.273247336895361,-0.267366130980489,1.11434672699608,0.812071761555767,-0.158016603328393,9.5683002223093,0.98693695594014,0.978441285033385,0.739546732978395
"61",3415,0.00209382687662656,0.00101717008824937,0.0413215681376672,-0.25640426518378,0.321114727874255,0.425887888625596,8.12326140820509,3.23610362773493,0.013156845899696,0.982159508947849,0.024856861951784
