"","coef_P","se_P","pval_P","coef_T","se_T","pval_T","coef_Gp","se_Gp","pval_Gp","coef_GpP","se_GpP","pval_GpP","R2","model_pval","vcov"
"1",0.00683327698769176,0.000888093311594617,8.01593176362695e-14,0.0108201819611401,0.0753255858697408,0.885840067121511,-11.5977733866626,6.32855257878546,0.0674733767303425,-0.0219452305639958,0.00926927587828279,0.0182990663806993,0.0976648403425674,1.0005121606883e-87,-0.0509392551431101
