"","coef_P","se_P","pval_P","coef_T","se_T","pval_T","coef_Gp","se_Gp","pval_Gp","coef_GpP","se_GpP","pval_GpP","R2","model_pval","vcov"
"1",0.00375395300944652,0.000607638769017024,1.37240713006559e-09,-0.033324393138782,0.0580980296152943,0.566510710397096,-16.4098225610228,3.53876848384419,4.54395447083718e-06,-0.0051745706159465,0.00339226567676034,0.127807864432262,0.0440112456476388,2.60792560764941e-45,-0.00923661110955435
