"","coef_P","se_P","pval_P","coef_T","se_T","pval_T","coef_Gp","se_Gp","pval_Gp","coef_GpP","se_GpP","pval_GpP","R2","model_pval","vcov"
"1",0.00507400198893538,0.000630351839436768,6.41553570269107e-15,-0.119760123561575,0.0866482163244843,0.167561743723182,-18.8328901557606,3.13883950641457,3.85503043973264e-09,-0.00727658471803049,0.00308132458942345,0.0185933255695613,0.0440112456476388,2.60792560247153e-45,-0.00613817011255346
